,Date,Region,Weather,Seasonality,Promotion,Price,Discount,CompetitorPrice,InventoryLag,TrueDemand
425,2024-03-01,East,Rainy,0.45279984859255745,0,102.40203112410299,0.10462173798251441,100.94379547834146,404,81.66910212825861
426,2024-03-02,North,Rainy,0.4471859715880798,0,108.59613787053748,0.24861238566134164,107.52197548184216,451,73.11573793018594
427,2024-03-03,North,Rainy,0.4415544227798208,1,96.85836270373673,0.247180353040488,98.30862207743235,461,91.39315015518497
428,2024-03-04,North,Cloudy,0.4359054247141755,1,103.50625861986803,0.09091110833097645,108.83560136510052,471,85.88142093899206
429,2024-03-05,South,Sunny,0.43023920062709375,0,104.20067697674031,0.027859508633955244,99.17365017344471,334,67.16208790095386
430,2024-03-06,North,Cloudy,0.4245559744352605,0,110.90346183077298,0.20965812872380862,114.3672933660673,393,69.23627272446052
431,2024-03-07,West,Cloudy,0.4188559707272462,0,89.21842283502126,0.25151016967403067,89.11964313538562,403,83.11066217096439
432,2024-03-08,South,Cloudy,0.41313941475463134,0,107.52126219143261,0.2860197792130948,105.32257564049866,390,70.89631301695506
433,2024-03-09,West,Cloudy,0.4074065324231068,0,102.89581144294455,0.02931975881201322,104.66753248644295,359,69.41330159540293
434,2024-03-10,South,Sunny,0.4016575502835437,0,107.46143327273236,0.031787073673347765,101.66655878899101,386,69.56665124276508
435,2024-03-11,North,Snowy,0.3958926955230428,0,98.47305067025835,0.12000584657598122,100.56798636954163,321,73.10019459922734
436,2024-03-12,South,Sunny,0.39011219595595514,0,98.16461802856426,0.1553119522873753,94.77513478555929,414,73.54459507240095
437,2024-03-13,North,Sunny,0.38431628001488144,0,91.38133368108129,0.10556396895400022,89.03256527234083,445,77.68806155997095
438,2024-03-14,North,Snowy,0.37850517674164225,0,99.77256017827149,0.0750764012166869,99.75801091701452,431,76.34855456217547
439,2024-03-15,West,Snowy,0.37267911577822843,0,98.15256631866112,0.13057981028759078,90.06635791902697,328,71.20981818405699
440,2024-03-16,East,Sunny,0.3668383273577253,0,96.74544325235685,0.020836058723899886,95.245991428235,395,73.0310010825842
441,2024-03-17,West,Rainy,0.3609830422952162,0,110.78726846682805,0.04996375973736423,105.02936946611676,341,68.22699796544374
442,2024-03-18,East,Sunny,0.35511349197865844,0,92.29262220128341,0.005762636817718436,90.66662035811999,314,77.35758005718878
443,2024-03-19,East,Sunny,0.34922990835974116,0,102.88668180966773,0.06972338136886645,100.53755344819297,365,69.10557427568938
444,2024-03-20,North,Sunny,0.3433325239447187,0,102.34841182285346,0.23121635079711136,100.09597023906771,334,70.42237036164666
445,2024-03-21,South,Sunny,0.33742157178522203,0,98.76286217360646,0.11643566576089175,97.73997980178973,392,68.35234189644365
446,2024-03-22,North,Rainy,0.33149728546905066,0,98.10112561452938,0.23888682507463335,98.78023631485993,401,71.88316602348164
447,2024-03-23,North,Rainy,0.32555989911093947,1,103.50231452998007,0.10599392015996473,98.65515621196433,471,88.84353670647523
448,2024-03-24,South,Sunny,0.31960964734330827,0,88.81805867686543,0.14040303933283416,85.40399475237707,428,76.40756338020259
449,2024-03-25,West,Sunny,0.3136467653069894,0,98.11060124732526,0.2902538613473374,105.42540477019453,420,76.65006397499727
450,2024-03-26,West,Sunny,0.30767148864193655,1,102.54936172727926,0.0617303016012913,104.11184183629278,497,84.68567956233963
451,2024-03-27,North,Snowy,0.3016840534779108,0,97.0144922158247,0.2745447730336371,103.12620336431978,378,76.64830330131826
452,2024-03-28,West,Cloudy,0.2956846964251505,1,106.98575196829516,0.1878421307209269,109.02100037933313,441,82.09332959510942
453,2024-03-29,East,Cloudy,0.2896736545650204,1,97.15393961894662,0.2410953580914826,92.37966989966432,444,92.40641563804442
454,2024-03-30,West,Rainy,0.28365116544064456,0,103.53251464633435,0.12315127579257104,102.01571172248279,330,70.6711375235611
455,2024-03-31,North,Sunny,0.2776174670475161,1,98.92867304793064,0.21011830962930078,92.48159228369103,342,85.32717105881717
456,2024-04-01,East,Sunny,0.2715727978240943,0,108.51974824286962,0.18475654425160662,108.55303583375117,466,64.45594359616724
457,2024-04-02,West,Sunny,0.2655173966423816,0,101.9507314297216,0.10913402079320891,97.649322466343,333,73.43255289089741
458,2024-04-03,North,Cloudy,0.2594515027984831,0,94.43250996502621,0.08241927695821703,95.2263027651736,320,79.02112156702563
459,2024-04-04,West,Cloudy,0.2533753560031522,0,103.74317321673067,0.0051071030673982,104.23601296471817,423,69.73454865152443
460,2024-04-05,West,Sunny,0.247289196372315,0,96.0855454004083,0.11925119357246684,94.18824245129709,314,75.44272774637328
461,2024-04-06,East,Rainy,0.2411932644175833,0,103.85278624933846,0.17396674028362366,95.13021598777041,417,69.1751757288797
462,2024-04-07,South,Snowy,0.23508780103674906,0,100.0330914308508,0.1945199359504367,96.99757986473877,404,75.3128775894144
463,2024-04-08,North,Sunny,0.22897304750426659,0,100.50209478001211,0.275748917620576,105.52789492244119,475,72.07616752057946
464,2024-04-09,North,Sunny,0.2228492454617151,0,98.45774664961333,0.08505050829086132,100.96707675255965,492,69.94663250639164
465,2024-04-10,West,Rainy,0.21671663690825152,0,105.44211607363395,0.22620026473463636,107.00429191605315,377,67.21336128383003
466,2024-04-11,East,Snowy,0.21057546419104656,0,106.8452652303002,0.28073771503959183,106.22347411598338,498,64.5742854562205
467,2024-04-12,East,Snowy,0.20442596999570747,0,99.09421348076435,0.20068813995329882,97.60402825276537,496,71.41757438229979
468,2024-04-13,East,Cloudy,0.19826839733668922,0,97.03520466702754,0.282360418666146,101.79650377103233,425,76.15339494778591
469,2024-04-14,North,Rainy,0.19210298954768854,0,108.07878108791562,0.07112657339323553,109.78519943563542,338,70.64483171796705
470,2024-04-15,South,Sunny,0.18592999027202972,0,102.14760252678873,0.21413619298077866,100.55745827401927,352,69.62816066674398
471,2024-04-16,South,Sunny,0.17974964345303537,0,98.59858140722686,0.16838822817226198,99.59167987595568,352,76.62851196925813
472,2024-04-17,East,Cloudy,0.1735621933243882,0,99.76215492496976,0.29743640655015585,105.76585283634415,446,70.03078140916506
473,2024-04-18,North,Sunny,0.1673678844004766,0,96.44268456425556,0.05537017097134271,96.53516760010324,470,70.24402246735467
474,2024-04-19,South,Snowy,0.161166961466734,0,90.48693669648053,0.22152854809798508,85.49431877273749,312,70.2590407853973
475,2024-04-20,South,Snowy,0.15495966956996451,0,101.50380086975746,0.18015669365476886,99.26325343172732,408,73.69601039661995
476,2024-04-21,East,Sunny,0.1487462540086608,0,112.68463109993253,0.025243456604336443,113.03234790221782,359,63.824915946160104
477,2024-04-22,North,Snowy,0.142526960323308,0,96.07935162265639,0.06301757746473403,94.06361157339265,462,70.18026542357883
478,2024-04-23,South,Rainy,0.13630203428668222,1,100.97473718922194,0.26402363238127463,101.20719946736386,420,88.79937901945888
479,2024-04-24,West,Sunny,0.13007172189413768,0,97.54117886866567,0.29787308289905134,96.79799598497544,454,72.6838113478211
480,2024-04-25,South,Rainy,0.123836269353885,0,101.1545111474636,0.2993394616002344,103.9337298987929,440,65.97866340598618
481,2024-04-26,East,Rainy,0.11759592307726349,0,104.83870448975316,0.2588870453702543,102.88500253868722,343,69.72212061159951
482,2024-04-27,West,Cloudy,0.11135092966900079,1,102.59917300933238,0.08540540850503954,101.28057079229903,380,83.0351090546792
483,2024-04-28,East,Snowy,0.10510153591746937,0,101.31060383697321,0.07692505850230326,104.43599196305507,442,73.22538699915233
484,2024-04-29,West,Rainy,0.09884798878493316,0,103.06444574034973,0.017448346530370862,105.91113605616123,336,72.97998808660226
485,2024-04-30,South,Rainy,0.09259053539778982,0,105.09026697070546,0.10450903277055987,104.9252249805225,412,70.5896642925684
486,2024-05-01,East,Cloudy,0.0863294230368023,0,100.58883085121533,0.011091592916709513,101.88322247717173,485,74.50281826314368
487,2024-05-02,West,Sunny,0.08006489912732856,0,103.08094455831676,0.23355701608442922,105.74685551179986,342,71.95279258215064
488,2024-05-03,South,Rainy,0.073797211229543,0,99.35505034696014,0.18455190263874896,96.43653028617814,369,71.32127333932853
489,2024-05-04,South,Sunny,0.06752660702865515,1,101.77205824604616,0.07457649309719062,97.90233605474045,390,85.57503622139075
490,2024-05-05,South,Rainy,0.061253334325119146,0,89.675708066324,0.18676925316649168,91.84785598235109,405,71.21832263910281
491,2024-05-06,South,Sunny,0.05497764102484286,0,102.78560671728815,0.09837370887565765,97.7231862720444,464,63.685733779765116
492,2024-05-07,South,Cloudy,0.04869977512939083,0,94.8800859036881,0.03082573374940004,93.30766485606316,439,71.28989085127286
493,2024-05-08,West,Rainy,0.04241998472618333,0,94.50415984615073,0.04772107175801208,97.28423519797856,452,68.42890477719533
494,2024-05-09,North,Rainy,0.036138517978694246,0,101.30582333297622,0.14510856446899584,104.0107526334269,414,72.25184100912342
495,2024-05-10,East,Rainy,0.029855623116641576,0,96.75483757576434,0.07044761579968283,98.17628296878182,448,70.35619157741841
496,2024-05-11,North,Snowy,0.023571548426179704,0,99.2607208764554,0.19653317396570869,99.5889189318452,485,67.99947765428983
497,2024-05-12,North,Snowy,0.01728654224008679,0,98.2773903223041,0.2984524100753177,99.03331964916231,457,71.6748212644528
498,2024-05-13,West,Rainy,0.011000852927952965,0,87.24479816759734,0.18704536620782944,79.58745976293456,338,79.92497500722915
499,2024-05-14,South,Cloudy,0.00471472888636268,1,102.27054151547331,0.2133853806918668,102.40007594207592,437,86.2624315003738
500,2024-05-15,East,Rainy,-0.001571581470919631,0,109.45746120475457,0.053362360895473505,99.68757705008298,395,68.45544960269814
501,2024-05-16,South,Snowy,-0.007857829722766744,0,94.72473584018115,0.10368375960649769,94.8711106849178,447,70.56218130975391
502,2024-05-17,East,Sunny,-0.01414376745050615,0,98.7269637934103,0.29108323997356,100.8766536354959,347,74.73626502439191
503,2024-05-18,East,Snowy,-0.020429146247735234,0,99.94249618161008,0.14481440862655665,95.2075527188381,304,71.90055616539682
504,2024-05-19,East,Cloudy,-0.026713717730140422,0,103.84005032366836,0.0027475307256697888,104.59377390788713,497,67.82413114752475
505,2024-05-20,East,Rainy,-0.032997233545310985,1,106.01217615870881,0.1370184359432829,107.7537423964447,317,84.73620252945527
506,2024-05-21,North,Snowy,-0.0392794453825543,1,99.83998672033873,0.26651057765383257,98.11387219771126,374,79.69413662105454
507,2024-05-22,West,Snowy,-0.04556010498270672,0,99.40378369144939,0.0008691230896532342,99.2255184884188,487,71.4398114443862
508,2024-05-23,East,Snowy,-0.051838964147946934,0,107.12389143515045,0.029090935502128254,102.72639139144908,390,67.69991808266552
509,2024-05-24,South,Snowy,-0.05811577475160241,0,105.26314725046878,0.006395702791915891,105.47686889252913,343,62.73970528263159
510,2024-05-25,North,Snowy,-0.06439028874795567,0,98.31460093048152,0.2934409564867357,101.36694765416769,430,67.4804624843888
511,2024-05-26,South,Cloudy,-0.07066225818204482,0,105.57663153344673,0.2388390554828519,109.0841882566973,414,68.08624147581037
512,2024-05-27,North,Snowy,-0.07693143519946471,1,92.16043086874447,0.14337847202137466,90.18499581561832,391,88.31389656765298
513,2024-05-28,North,Rainy,-0.08319757205615996,0,102.25931738726459,0.2309791926266163,101.68762369611653,462,70.54164170883631
514,2024-05-29,North,Cloudy,-0.08946042112821563,0,100.63756386447871,0.09589722188971264,101.98451829887942,373,68.58000156815547
515,2024-05-30,West,Sunny,-0.09571973492164318,0,107.08391462983226,0.17475763740683486,109.32633659418894,424,66.92385117570618
516,2024-05-31,West,Sunny,-0.1019752660821592,0,109.08122677910872,0.27075912148288583,108.17943534821089,312,64.2508451500473
517,2024-06-01,South,Cloudy,-0.10822676740496294,0,98.4824356613259,0.08476468229620156,100.14652603858435,445,71.4356280960071
518,2024-06-02,North,Cloudy,-0.11447399184450346,1,99.252473863208,0.18341589516263443,99.66792704409646,363,82.29676190199129
519,2024-06-03,South,Sunny,-0.12071669252424329,0,106.53696341344988,0.0939156275321357,102.40504748315286,306,64.02906362137318
520,2024-06-04,North,Cloudy,-0.12695462274641264,0,101.39467913151634,0.1381093681616131,102.862142827434,460,69.16550998963662
521,2024-06-05,South,Cloudy,-0.133187536001761,0,97.73613941426295,0.26828356126992803,102.61224317015271,351,69.22888325044248
522,2024-06-06,North,Snowy,-0.13941518597929692,0,107.5303730776137,0.14519439235546663,106.57741594566464,451,62.493253065351134
523,2024-06-07,West,Snowy,-0.14563732657602252,1,99.79466958405445,0.20755380539569873,99.3654132185111,387,78.33292853054256
524,2024-06-08,South,Sunny,-0.15185371190665717,0,101.66901133551501,0.1399058320325419,95.96104114405054,392,65.16530861882723
525,2024-06-09,South,Sunny,-0.15806409631335697,0,106.81119803140007,0.13491729416870815,102.92220738126935,419,73.15014783544765
526,2024-06-10,South,Cloudy,-0.1642682343754209,0,96.46923461408196,0.220208707827522,100.41834883058408,416,68.07515343029232
527,2024-06-11,East,Rainy,-0.17046588091898968,0,106.630804269918,0.1773542919440951,106.28812487437105,377,62.543050886818584
528,2024-06-12,West,Snowy,-0.176656791026735,1,105.33496788432443,0.09363031410130944,105.94753025893435,487,80.58982418489082
529,2024-06-13,North,Snowy,-0.18284072004753632,0,101.21689607220651,0.2135866746339038,100.27285052383813,304,70.176270340148
530,2024-06-14,North,Cloudy,-0.18901742360615156,0,106.64095826019503,0.15059162898144246,104.25680439762029,361,57.54471523833333
531,2024-06-15,East,Cloudy,-0.19518665761287257,0,96.36973011151649,0.035898964834060444,92.06829951484198,392,68.58799934819707
532,2024-06-16,East,Cloudy,-0.20134817827317184,0,101.33475279343924,0.03503891799901782,100.37369976582443,303,69.39986290913693
533,2024-06-17,West,Sunny,-0.20750174209733496,1,104.64502511286209,0.004012394641684369,105.76549472414986,321,75.18636412836968
534,2024-06-18,South,Rainy,-0.21364710591008557,0,95.40314155648063,0.038798899061411964,93.48183481006492,335,65.20123319707255
535,2024-06-19,South,Snowy,-0.2197840268601931,0,100.89304715384435,0.07501412563329125,97.04655608112434,477,66.52898454851396
536,2024-06-20,East,Snowy,-0.22591226243007043,0,102.31205510320339,0.17716016748634913,98.79337776567395,324,72.34833262623384
537,2024-06-21,South,Cloudy,-0.23203157044535785,1,96.57228909279918,0.292089810660389,100.00570854334235,487,82.33944896934226
538,2024-06-22,North,Rainy,-0.2381417090844917,0,98.02177447894901,0.21484636017001144,92.02318114596947,460,72.2029975260827
539,2024-06-23,North,Sunny,-0.2442424368882631,0,98.2454340872418,0.287857019223691,100.23884684540238,338,66.10697816360313
540,2024-06-24,East,Sunny,-0.2503335127693582,0,97.92435067702512,0.1154133952255722,93.55640720185956,490,74.402078828143
541,2024-06-25,South,Rainy,-0.25641469602188643,0,101.87225899540603,0.20647383483018195,97.13407392561616,422,71.32186723332514
542,2024-06-26,North,Sunny,-0.2624857463308906,1,95.79355556101882,0.13585399442640175,93.59256978820967,455,85.84902534796419
543,2024-06-27,West,Cloudy,-0.26854642378184646,1,96.7435839064105,0.04804325646200262,93.74434740108639,377,83.46727740617195
544,2024-06-28,South,Snowy,-0.27459648887014193,0,106.32497969017275,0.1377878833153059,107.1509865739212,485,66.26549752743362
545,2024-06-29,North,Cloudy,-0.2806357025105423,0,97.20458582512667,0.2809224048660157,96.75251024380319,475,69.04668613206184
546,2024-06-30,North,Sunny,-0.2866638260466372,0,101.49605723104781,0.050724527717083696,100.63583530046853,476,64.90505330933118
547,2024-07-01,South,Sunny,-0.2926806212602737,0,99.63059243824874,0.15990850612474303,100.87319693702536,376,67.04854024474902
548,2024-07-02,West,Cloudy,-0.298685850380969,0,97.40810274352896,0.26825512297841864,96.21343202094405,491,63.329699076542546
549,2024-07-03,North,Cloudy,-0.30467927609530665,1,104.50688080038728,0.12158286354760423,106.85151664258653,407,79.3419387035905
550,2024-07-04,North,Rainy,-0.3106606615563153,1,103.35505834314651,0.16557715404026713,103.30034908126707,352,78.51736850316394
551,2024-07-05,East,Rainy,-0.3166297703928266,1,103.73804304126287,0.023623779753445293,101.57309316019452,453,78.7118097594088
552,2024-07-06,South,Snowy,-0.3225863667188185,0,94.86225284123365,0.22084688131419508,100.6851715329324,444,70.77158645198081
553,2024-07-07,West,Rainy,-0.32853021514273556,0,97.82808627724194,0.1347163584332046,98.25924292196392,333,64.3608394978006
554,2024-07-08,East,Sunny,-0.33446108077679154,0,99.94460602684919,0.0034215731092828937,105.60325291193502,318,67.45354920621341
555,2024-07-09,South,Cloudy,-0.3403787292462503,1,99.01961277066479,0.11097022056272265,107.74838154469064,325,81.94730724173937
556,2024-07-10,West,Sunny,-0.34628292669869015,0,109.52396594493634,0.03213514336541416,111.90184040270208,367,61.3198399270852
557,2024-07-11,East,Sunny,-0.35217343981324345,0,97.59277031564793,0.05656999576311239,99.94432159399216,427,66.18754260488453
558,2024-07-12,West,Cloudy,-0.3580500358098179,0,101.52190183391151,0.16035255854322167,100.69050338569086,418,66.16490059546594
559,2024-07-13,North,Rainy,-0.3639124824582939,0,96.52970551384827,0.24927690399657668,93.80165041740194,425,68.06185745565043
560,2024-07-14,East,Sunny,-0.36976054808770387,0,97.95276519364754,0.08111093409025237,99.67440330548418,402,65.27789869195394
561,2024-07-15,South,Sunny,-0.37559400159538614,0,92.24512004920112,0.19301252517226292,89.82366421743903,483,70.96002996025229
562,2024-07-16,North,Cloudy,-0.3814126124561179,0,94.03619026366496,0.18652813221592365,96.57522697863502,453,67.6370867723117
563,2024-07-17,North,Snowy,-0.38721615073122545,0,97.06842316272139,0.10331758066220931,96.14765982310354,451,70.22251687493956
564,2024-07-18,West,Sunny,-0.39300438707766905,0,100.61292480817852,0.023795325160440483,103.57440605858724,469,69.16831530069872
565,2024-07-19,South,Cloudy,-0.39877709275710893,0,102.08808304270727,0.28144912857311394,99.72215354949574,485,64.18152578283524
566,2024-07-20,West,Snowy,-0.4045340396449424,0,101.01955762651187,0.16173715043947226,103.1052611317327,342,68.11978545912808
567,2024-07-21,South,Rainy,-0.41027500023932,1,105.01673297909775,0.11767958255609322,103.79345535400374,314,80.95084931193631
568,2024-07-22,South,Sunny,-0.41599974767013415,0,92.02805943355453,0.24248340240918323,89.72260367157557,337,76.83301967186078
569,2024-07-23,West,Rainy,-0.42170805570798686,0,103.95648139167929,0.04322669870959765,101.81119488744368,464,60.20993253190568
570,2024-07-24,West,Cloudy,-0.42739969877312844,0,107.6282868728802,0.217810673155969,109.98521960923507,315,61.569844912429396
571,2024-07-25,South,Cloudy,-0.4330744519443721,1,95.46645529939536,0.1388691001360295,99.30430925020178,495,82.79362088702278
572,2024-07-26,North,Rainy,-0.4387320909679828,0,101.5759966379758,0.2204021445214229,101.24988797575614,392,60.60519754394813
573,2024-07-27,West,Sunny,-0.44437239226653774,1,96.31304080305924,0.206539400159906,97.57565889118244,449,84.87828480278334
574,2024-07-28,West,Sunny,-0.44999513294776405,0,97.36508051791327,0.1719402829741001,100.96278412720649,466,70.48851814993172
575,2024-07-29,South,Snowy,-0.4556000908133451,0,106.365847136053,0.2486432189410663,107.1370759147129,461,60.543464376755615
576,2024-07-30,East,Snowy,-0.46118704436770275,1,88.80517670251484,0.27385158131615545,87.7400916659333,318,85.6927965571035
577,2024-07-31,South,Cloudy,-0.4667557728267479,0,97.95590511034476,0.15513369706521987,101.90492725264325,454,64.3091343533483
578,2024-08-01,North,Sunny,-0.47230605612660853,0,96.57906859385137,0.22202273474060397,90.7780701826944,302,67.29594533424702
579,2024-08-02,West,Rainy,-0.47783767493232415,0,100.88836756560586,0.17426405298400643,105.35588795375159,338,62.357520365755185
580,2024-08-03,South,Rainy,-0.48335041064651435,0,97.05348738786323,0.2406129464744755,95.06412548332796,428,61.24585015258765
581,2024-08-04,East,Rainy,-0.4888440454180157,0,102.9645919426961,0.1352628150178372,98.50883544751038,325,66.72475092551531
582,2024-08-05,East,Rainy,-0.49431836215049296,1,100.08676433220454,0.020002644709779836,95.26606310720445,367,82.03805957445242
583,2024-08-06,West,Sunny,-0.49977314451101706,0,100.07700821875703,0.04043967941924513,93.95629170627964,311,62.02829700699256
584,2024-08-07,South,Sunny,-0.5052081769386141,0,100.96244966680952,0.11166295525195415,92.5702177701354,378,64.82320815548168
585,2024-08-08,East,Sunny,-0.5106232446527843,0,100.7154722428827,0.24628424584880754,102.76883077634747,486,62.2839895552403
586,2024-08-09,West,Rainy,-0.5160181336619885,0,99.96157473612234,0.14498801910661155,100.12173709443374,373,67.489704042754
587,2024-08-10,North,Cloudy,-0.5213926307721061,0,95.5874902510952,0.26331952948650345,96.34516820363893,313,68.48698579934936
588,2024-08-11,East,Rainy,-0.5267465235948594,0,100.38789102325511,0.03866885299939181,105.22234617381814,312,65.09935300131086
589,2024-08-12,North,Cloudy,-0.5320796005562073,0,103.05954447983126,0.15147449741441066,101.26753889806544,496,60.293913954614204
590,2024-08-13,West,Snowy,-0.5373916509047039,1,98.07601554863206,0.2116857722585617,98.36983898788094,438,75.5045092645087
591,2024-08-14,South,Rainy,-0.5426824647198303,1,94.93561602614147,0.21651794675600136,93.8978899699487,453,81.11006380851602
592,2024-08-15,South,Sunny,-0.547951832920288,1,103.56195042610024,0.17847474514113415,103.15897874111779,392,78.78173142183256
593,2024-08-16,East,Cloudy,-0.5531995472722625,0,102.34792910723603,0.15587456316995357,102.88153603156081,469,65.17962691226137
594,2024-08-17,South,Cloudy,-0.5584254003976502,1,103.00745131912119,0.1635085851376435,98.94356345166985,402,76.16333497693483
595,2024-08-18,West,Sunny,-0.5636291857822565,1,101.49411717954293,0.20617316684086393,101.15738964035876,479,82.7242437990657
596,2024-08-19,South,Cloudy,-0.5688106977839544,0,96.1760100941162,0.11201309877533258,93.88518067309285,393,69.15475071152723
597,2024-08-20,North,Snowy,-0.5739697316408124,1,100.33225464469018,0.1946880970753311,101.87011576114534,423,73.67307519010208
598,2024-08-21,West,Snowy,-0.5791060834791859,1,102.61883480972804,0.22768484457437,98.04604003931756,417,81.84518330101099
599,2024-08-22,North,Sunny,-0.5842195503217723,0,101.5157482915754,0.1744271133079018,102.58534295512764,338,60.93147430294091
600,2024-08-23,South,Snowy,-0.5893099300956351,0,104.94805183516611,0.08612736432270786,105.34779233610774,499,55.882610531941104
601,2024-08-24,South,Cloudy,-0.5943770216401875,1,104.0520452380601,0.11040258162147862,105.3164109549374,411,73.77347128695118
602,2024-08-25,South,Rainy,-0.5994206247151419,1,103.483375695598,0.10455324399163579,106.36824453033695,473,77.48266214175374
603,2024-08-26,North,Snowy,-0.604440540008423,0,98.99409902810966,0.09587589016903161,96.55638614164144,413,66.9753549435215
604,2024-08-27,West,Rainy,-0.6094365691440449,0,94.68124021647222,0.01915940316071456,96.80569747260857,371,64.19687593030858
605,2024-08-28,West,Cloudy,-0.6144085146899501,0,93.57416548499415,0.018214496008265944,92.848943032005,445,62.514748917579226
606,2024-08-29,North,Cloudy,-0.6193561801658108,1,98.10564568138352,0.10287178155283551,100.72763942029717,336,85.27055208410005
607,2024-08-30,West,Cloudy,-0.6242793700507953,1,94.3303446922562,0.15145872142277025,94.04649215208148,410,84.10826020000952
608,2024-08-31,West,Snowy,-0.6291778897912914,0,105.27481864674164,0.23273214874658107,107.14834082432452,394,59.30980006492656
609,2024-09-01,South,Cloudy,-0.6340515458085982,0,93.88343542748996,0.04530892078703201,89.34530408005536,401,64.28774401390261
610,2024-09-02,South,Snowy,-0.6389001455065738,0,93.68513428165055,0.07290112839965958,96.97702184939938,451,68.59024201987896
611,2024-09-03,North,Snowy,-0.6437234972792472,0,93.8626992486373,0.192369022754711,91.66308309861245,469,69.25530818638904
612,2024-09-04,South,Cloudy,-0.6485214105183885,0,99.50875567048128,0.18376903256621901,97.38081767940466,394,60.92167220184042
613,2024-09-05,West,Cloudy,-0.6532936956210439,0,96.90424200240797,0.29488393725462936,94.66420139691017,446,65.02915414534829
614,2024-09-06,South,Rainy,-0.6580401639970267,0,100.45426012569519,0.032730842311644255,104.130817589042,416,61.37365766500945
615,2024-09-07,South,Snowy,-0.6627606280763703,1,96.77194478588328,0.007750500576097085,92.62105725086747,393,76.64974174972276
616,2024-09-08,North,Rainy,-0.66745490131674,0,103.30946603978802,0.15060158069467414,103.95446656682148,377,61.93877955716963
617,2024-09-09,East,Cloudy,-0.6721227982108061,0,99.88740318686084,0.1416429648759748,100.88937733929193,439,65.1791348800768
618,2024-09-10,South,Sunny,-0.6767641342935737,1,102.54345896220582,0.26205811000356266,108.73801386542371,317,78.78127307618416
619,2024-09-11,North,Snowy,-0.6813787261496725,0,102.86823908308118,0.11862387812069193,102.90145934249576,331,61.24993097689466
620,2024-09-12,South,Sunny,-0.6859663914206056,0,86.63739234267267,0.12950533304554224,85.32581486684298,472,69.31100687195807
621,2024-09-13,West,Snowy,-0.6905269488119541,0,111.36178564685406,0.23178202658249875,111.23928817744857,427,57.499029034279786
622,2024-09-14,North,Snowy,-0.6950602181005442,0,102.27575742183461,0.23484374272655262,99.57342919049341,316,65.95002119591858
623,2024-09-15,North,Cloudy,-0.6995660201415669,0,104.40912180736736,0.08061953516207356,104.95302830647938,438,55.09428930484577
624,2024-09-16,South,Rainy,-0.704044176875659,1,100.62300678918906,0.10770734193377224,104.7154429839707,442,80.12969360091458
625,2024-09-17,West,Cloudy,-0.7084945113359377,0,103.93984628670842,0.1784399370480586,105.81802484825339,491,57.37927182933724
626,2024-09-18,East,Rainy,-0.7129168476549961,0,100.40258256047139,0.22151324243457202,99.99265271234283,462,63.54082391531175
627,2024-09-19,West,Rainy,-0.717311011071852,1,102.88823727395616,0.11231079282416274,106.18211769131464,365,74.44439427578611
628,2024-09-20,West,Cloudy,-0.7216768279388543,0,100.99441961879448,0.1834271863430473,102.85205109419479,365,61.87011591727119
629,2024-09-21,West,Cloudy,-0.7260141257285442,0,101.47816532386868,0.2533039911547585,100.53398821888621,439,58.8637213447563
630,2024-09-22,South,Rainy,-0.7303227330404748,0,102.23428849858054,0.11825770075930649,106.30387090554002,419,62.43903024957261
631,2024-09-23,South,Sunny,-0.7346024796079834,0,105.23542719504222,0.17372100744794072,102.35165519092968,378,57.6837452512482
632,2024-09-24,East,Cloudy,-0.7388531963049205,0,103.60251298968095,0.013382644632590212,103.84631029944508,472,59.729567199762805
633,2024-09-25,East,Rainy,-0.743074715152333,0,98.06002951608855,0.1507764140395371,95.66833497830558,371,59.35045819039218
634,2024-09-26,South,Sunny,-0.7472668693251019,0,98.15073995710316,0.0818428491005432,101.6589667653026,452,60.82859083865321
635,2024-09-27,West,Cloudy,-0.7514294931585359,0,98.7087875549005,0.1483944603953671,100.64147024653289,343,62.25987514432975
636,2024-09-28,South,Snowy,-0.7555624221549179,0,100.22906709701837,0.08393189808254425,98.36613937428159,486,60.31869827978211
637,2024-09-29,East,Sunny,-0.7596654929900046,0,93.64466547906022,0.09112440341434881,91.20158189106864,438,63.19399372853678
638,2024-09-30,West,Rainy,-0.7637385435194822,0,90.36579087778279,0.20076559301976094,90.54001546589912,488,68.2259772150133
639,2024-10-01,South,Snowy,-0.7677814127853726,0,103.81093075246645,0.13254361809193538,101.29340565863939,304,59.833623270930424
640,2024-10-02,South,Snowy,-0.7717939410223942,0,106.00630407876528,0.17166779779015098,103.64445374728385,422,61.75665166314704
641,2024-10-03,East,Sunny,-0.7757759696642776,0,110.05147844564893,0.06762874476149977,109.4995796324497,316,57.978280270288224
642,2024-10-04,North,Sunny,-0.7797273413500284,1,102.14061120239883,0.26160432688850116,99.81463104626953,414,70.81412026196192
643,2024-10-05,North,Sunny,-0.7836478999301494,0,104.25299770496379,0.11259439877235498,105.11905778061171,368,61.22593230845315
644,2024-10-06,East,Sunny,-0.7875374904728075,0,101.59640383607518,0.11515190159422489,103.27711534607394,345,60.05649584307099
645,2024-10-07,South,Snowy,-0.7913959592699588,0,102.97115044005669,0.19087425062993849,105.3328997428538,392,54.462751957222366
646,2024-10-08,North,Snowy,-0.7952231538434232,0,95.76121052774207,0.24999221647315056,98.86437556288676,317,65.18192507881932
